x,y
4.307869524989348,0.15033179677285174
4.328883522672223,0.36601183355486666
4.349897520355098,0.6519416287238422
4.370911518037973,1.184636801781128
4.391925515720848,1.1171617441775716
4.412939513403723,1.2054237787691973
4.433953511086598,1.1172360264040786
4.454967508769473,1.534353101017178
4.475981506452348,1.8171007670521293
4.4969955041352225,1.7249702922535741
4.5180095018180975,1.6385770810646945
4.539023499500972,1.5517279928683787
4.560037497183847,1.1971680468803079
4.581051494866722,1.3161222409555393
4.602065492549596,1.2298207684545746
4.623079490232471,0.8728156511447843
4.644093487915346,1.1264733882736175
4.665107485598221,0.6206552292833607
4.686121483281096,0.5037364158453278
4.707135480963971,0.15576837933202337
4.728149478646846,-0.5149011882433355
4.749163476329721,-0.3733926583803232
4.770177474012596,-0.4895766398570291
4.791191471695471,-0.3963229001074472
4.812205469378346,-0.6890871939218315
4.8332194670612205,-0.7942286766222939
4.8542334647440954,-0.7986849132828343
4.87524746242697,-0.8886178465483747
4.896261460109845,-0.9630569221353825
4.917275457792719,-0.9834146007334708
4.938289455475594,-0.5678948714845939
4.959303453158469,-0.3558829333325443
4.980317450841344,0.249107365558437
5.001331448524219,-0.040608009173703025
5.022345446207094,0.20233845146527824
5.043359443889969,0.1992400765938189
5.064373441572844,0.5275485354884621
5.085387439255719,0.7514618756521231
5.106401436938594,0.49009426874379936
5.127415434621469,0.5067880624234495
5.148429432304344,1.0585654272835328
5.1694434299872185,1.0610109488693784
5.190457427670093,0.8525357584534238
5.211471425352968,0.5012416534838943
5.232485423035842,0.5961987692083116
5.253499420718717,0.7313663909072938
5.274513418401592,-0.1936178203876623
5.295527416084467,-0.3647565438145515
5.316541413767342,-0.3025037023803415
5.337555411450217,-0.5730997131866751
5.358569409133092,-1.0639608138195455
5.379583406815967,-1.1936870927698648
5.400597404498842,-1.1003121867771797
5.421611402181717,-1.4578695062400544
5.442625399864592,-1.6147443297379096
5.463639397547467,-1.2007321839904823
5.484653395230342,-1.4627527499991468
5.5056673929132165,-1.3870180706182835
5.526681390596091,-1.1742923901910507
5.5476953882789655,-1.1442703154821237
5.56870938596184,-0.8124758234383467
5.589723383644715,-0.7567307076700628
5.61073738132759,-0.24219862383124224
5.631751379010465,-0.5125378280491243
5.65276537669334,-0.14817757149732258
5.673779374376215,-0.059543461085104284
5.69479337205909,-0.07404084969062283
5.715807369741965,0.06838207045207122
5.73682136742484,0.00720846773340722
5.757835365107715,0.14904174929020586
5.77884936279059,0.21429843688006844
5.799863360473465,-0.12806012166224962
5.8208773581563396,-0.22006598530250332
5.8418913558392145,-0.49618236638574853
5.8629053535220885,-0.8841193381431568
5.8839193512049635,-1.2012248534668872
5.904933348887838,-1.4493445088282495
5.925947346570713,-2.1075446008438767
5.946961344253588,-1.541582498748978
5.967975341936463,-2.0147229289823425
5.988989339619338,-2.2078045542029896
6.010003337302213,-2.467111374682806
6.031017334985088,-1.8561933450948547
6.052031332667963,-2.222459733873345
6.073045330350838,-2.0535376309771367
6.094059328033713,-1.7887028848220365
6.115073325716588,-1.4994796532579218
6.136087323399463,-1.5785104619899815
6.1571013210823375,-1.0042099198350283
6.178115318765212,-0.9964468106577317
6.1991293164480865,-0.5511365331477565
6.220143314130961,-0.6913880447173069
6.241157311813836,-0.6721482997464577
6.262171309496711,-0.8929737091096578
6.283185307179586,-0.6980172227961545
